Timestamp(ms),Current(uA),D0-D7
112780,9909.655,00000000
112790,9904.781,00000000
112800,9905.426,00000000
112810,9908.901,00000000
112820,9920.180,00000000
112830,9922.557,00000000
112840,9917.851,00000000
112850,9912.608,00000000
112860,9915.098,00000000
112870,9927.521,00000000
112880,9924.234,00000000
112890,9910.511,00000000
112900,9902.299,00000000
112910,9903.839,00000000
112920,9902.004,00000000
112930,9908.666,00000000
112940,9912.211,00000000
112950,9906.083,00000000
112960,9920.035,00000000
112970,9915.052,00000000
112980,9913.430,00000000
112990,9919.796,00000000
113000,9908.840,00000000
113010,9916.223,00000000
113020,9916.488,00000000
113030,9920.417,00000000
113040,9905.472,00000000
113050,9913.065,00000000
113060,9906.928,00000000
113070,9914.240,00000000
113080,9915.108,00000000
113090,9909.726,00000000
113100,9907.163,00000000
113110,9906.577,00000000
113120,9921.180,00000000
113130,9920.264,00000000
113140,9908.822,00000000
113150,9911.087,00000000
113160,9908.954,00000000
113170,9901.969,00000000
113180,9912.030,00000000
113190,9921.292,00000000
113200,9903.957,00000000
113210,9906.570,00000000
113220,9908.596,00000000
113230,9916.957,00000000
113240,9914.873,00000000
113250,9912.479,00000000
113260,9909.130,00000000
113270,9912.086,00000000
113280,9915.709,00000000
113290,9918.498,00000000
113300,9925.915,00000000
113310,9916.710,00000000
113320,9920.095,00000000
113330,9914.796,00000000
113340,9915.186,00000000
113350,9911.854,00000000
113360,9919.801,00000000
113370,9916.364,00000000
113380,9921.722,00000000
113390,9913.458,00000000
113400,9908.615,00000000
113410,9904.739,00000000
113420,9906.133,00000000
113430,9920.388,00000000
113440,9908.728,00000000
113450,9908.365,00000000
113460,9898.863,00000000
113470,9904.483,00000000
113480,9908.362,00000000
113490,9907.438,00000000
113500,9912.685,00000000
113510,9905.011,00000000
113520,9914.879,00000000
113530,9919.663,00000000
113540,9906.837,00000000
113550,9922.650,00000000
113560,9922.543,00000000
113570,9916.287,00000000
113580,9898.567,00000000
113590,9890.681,00000000
113600,9897.311,00000000
113610,9899.822,00000000
113620,9904.813,00000000
113630,9909.980,00000000
113640,9902.055,00000000
113650,9913.546,00000000
113660,9910.576,00000000
113670,9907.157,00000000
113680,9906.852,00000000
113690,9903.675,00000000
113700,9911.236,00000000
113710,9915.877,00000000
113720,9917.675,00000000
113730,9900.628,00000000
113740,9910.726,00000000
113750,9917.595,00000000
113760,9901.394,00000000
113770,9904.344,00000000
113780,9911.074,00000000
113790,9912.857,00000000
113800,9905.503,00000000
113810,9905.665,00000000
113820,9894.500,00000000
113830,9914.175,00000000
113840,9914.401,00000000
113850,9916.271,00000000
113860,9915.560,00000000
113870,9912.139,00000000
113880,9906.683,00000000
113890,9901.273,00000000
113900,9914.925,00000000
113910,9911.284,00000000
113920,9913.392,00000000
113930,9915.813,00000000
113940,9911.957,00000000
113950,9900.243,00000000
113960,9902.391,00000000
113970,9903.796,00000000
113980,9908.989,00000000
113990,9896.915,00000000
114000,9922.517,00000000
114010,9922.744,00000000
114020,9920.483,00000000
114030,9910.618,00000000
114040,9900.032,00000000
114050,9897.610,00000000
114060,9903.060,00000000
114070,9899.481,00000000
114080,9907.275,00000000
114090,9919.341,00000000
114100,9904.847,00000000
114110,9899.823,00000000
114120,9897.249,00000000
114130,9896.676,00000000
114140,9898.096,00000000
114150,9900.524,00000000
114160,9907.265,00000000
114170,9910.117,00000000
114180,9905.956,00000000
114190,9910.002,00000000
114200,9908.570,00000000
114210,9904.499,00000000
114220,9904.350,00000000
114230,9894.417,00000000
114240,9902.440,00000000
114250,9911.876,00000000
114260,9915.564,00000000
114270,9921.257,00000000
114280,9900.681,00000000
114290,9900.647,00000000
114300,9914.242,00000000
114310,9908.779,00000000
114320,9913.002,00000000
114330,9916.922,00000000
114340,9928.627,00000000
114350,9922.707,00000000
114360,9921.284,00000000
114370,9916.051,00000000
114380,9919.054,00000000
114390,9911.666,00000000
114400,9924.408,00000000
114410,9924.218,00000000
114420,9909.852,00000000
114430,9911.781,00000000
114440,9904.738,00000000
114450,9903.444,00000000
114460,9909.091,00000000
114470,9914.996,00000000
114480,9915.204,00000000
114490,9905.566,00000000
114500,9913.410,00000000
114510,9913.840,00000000
114520,9914.153,00000000
114530,9910.139,00000000
114540,9912.994,00000000
114550,9906.614,00000000
114560,9911.010,00000000
114570,9913.343,00000000
114580,9915.332,00000000
114590,9904.991,00000000
114600,9916.073,00000000
114610,9914.053,00000000
114620,9921.107,00000000
114630,9916.644,00000000
114640,9912.798,00000000
114650,9909.642,00000000
114660,9920.540,00000000
114670,9909.976,00000000
114680,9903.110,00000000
114690,9909.251,00000000
114700,9904.700,00000000
114710,9922.792,00000000
114720,9907.976,00000000
114730,9914.848,00000000
114740,9913.497,00000000
114750,9914.131,00000000
114760,9904.097,00000000
114770,9913.606,00000000
114780,9897.041,00000000
114790,9903.697,00000000
114800,9907.818,00000000
114810,9906.776,00000000
114820,9914.941,00000000
114830,9905.331,00000000
114840,9905.887,00000000
114850,9900.149,00000000
114860,9899.007,00000000
114870,9906.024,00000000
114880,9900.388,00000000
114890,9897.928,00000000
114900,9888.788,00000000
114910,9900.355,00000000
114920,9907.540,00000000
114930,9906.325,00000000
114940,9910.224,00000000
114950,9915.613,00000000
114960,9902.147,00000000
114970,9901.666,00000000
114980,9907.218,00000000
114990,9904.101,00000000
115000,9908.789,00000000
115010,9920.904,00000000
115020,9909.915,00000000
115030,9906.193,00000000
115040,9910.156,00000000
115050,9922.415,00000000
115060,9914.344,00000000
115070,9924.186,00000000
115080,9919.248,00000000
115090,9912.985,00000000
115100,9910.513,00000000
115110,9904.107,00000000
115120,9903.461,00000000
115130,9907.995,00000000
115140,9908.658,00000000
115150,9910.341,00000000
115160,9913.405,00000000
115170,9927.072,00000000
115180,9917.237,00000000
115190,9913.939,00000000
115200,9911.525,00000000
115210,9906.676,00000000
115220,9910.526,00000000
115230,9916.998,00000000
115240,9916.985,00000000
115250,9928.287,00000000
115260,9925.701,00000000
115270,9926.375,00000000
115280,9916.453,00000000
115290,9923.445,00000000
115300,9918.196,00000000
115310,9902.988,00000000
115320,9918.747,00000000
115330,9914.180,00000000
115340,9914.530,00000000
115350,9923.030,00000000
115360,9922.482,00000000
115370,9913.296,00000000
115380,9916.869,00000000
115390,9920.532,00000000
115400,9924.300,00000000
115410,9916.545,00000000
115420,9915.124,00000000
115430,9919.600,00000000
115440,9909.476,00000000
115450,9914.166,00000000
115460,9924.381,00000000
115470,9913.290,00000000
115480,9902.269,00000000
115490,9892.840,00000000
115500,9896.573,00000000
115510,9899.769,00000000
115520,9911.180,00000000
115530,9901.548,00000000
115540,9903.057,00000000
115550,9899.268,00000000
115560,9903.979,00000000
115570,9904.557,00000000
115580,9907.538,00000000
115590,9909.532,00000000
115600,9913.983,00000000
115610,9905.841,00000000
115620,9909.394,00000000
115630,9896.644,00000000
115640,9907.733,00000000
115650,9909.289,00000000
115660,9901.302,00000000
115670,9903.612,00000000
115680,9909.126,00000000
115690,9906.561,00000000
115700,9917.979,00000000
115710,9911.185,00000000
115720,9915.774,00000000
115730,9914.032,00000000
115740,9910.652,00000000
115750,9924.298,00000000
115760,9924.631,00000000
115770,9906.399,00000000
115780,9910.580,00000000
115790,9913.846,00000000
115800,9921.776,00000000
115810,9914.142,00000000
115820,9918.986,00000000
115830,9917.411,00000000
115840,9922.936,00000000
115850,9914.980,00000000
115860,9914.122,00000000
115870,9917.297,00000000
115880,9923.461,00000000
115890,9923.837,00000000
115900,9905.542,00000000
115910,9909.921,00000000
115920,9911.012,00000000
115930,9914.854,00000000
115940,9915.617,00000000
115950,9912.992,00000000
115960,9907.838,00000000
115970,9907.360,00000000
115980,9902.729,00000000
115990,9917.851,00000000
116000,9916.438,00000000
116010,9912.106,00000000
116020,9923.173,00000000
116030,9919.361,00000000
116040,9908.106,00000000
116050,9912.071,00000000
116060,9917.073,00000000
116070,9920.843,00000000
116080,9931.506,00000000
116090,9924.101,00000000
116100,9921.671,00000000
116110,9917.729,00000000
116120,9913.743,00000000
116130,9903.916,00000000
116140,9902.643,00000000
116150,9920.989,00000000
116160,9913.519,00000000
116170,9922.302,00000000
116180,9916.386,00000000
116190,9920.754,00000000
116200,9911.586,00000000
116210,9914.025,00000000
116220,9916.021,00000000
116230,9904.266,00000000
116240,9900.187,00000000
116250,9888.764,00000000
116260,9890.290,00000000
116270,9892.404,00000000
116280,9906.051,00000000
116290,9911.182,00000000
116300,9904.532,00000000
116310,9917.188,00000000
116320,9922.327,00000000
116330,9922.828,00000000
116340,9913.924,00000000
116350,9908.021,00000000
116360,9912.483,00000000
116370,9917.770,00000000
116380,9910.950,00000000
116390,9904.722,00000000
116400,9913.356,00000000
116410,9913.269,00000000
116420,9909.059,00000000
116430,9909.604,00000000
116440,9905.073,00000000
116450,9915.160,00000000
116460,9906.628,00000000
116470,9915.410,00000000
116480,9916.588,00000000
116490,9917.682,00000000
116500,9920.837,00000000
116510,9906.891,00000000
116520,9910.848,00000000
116530,9908.018,00000000
116540,9910.739,00000000
116550,9906.088,00000000
116560,9919.978,00000000
116570,9904.586,00000000
116580,9902.642,00000000
116590,9911.992,00000000
116600,9907.497,00000000
116610,9900.224,00000000
116620,9909.118,00000000
116630,9907.019,00000000
116640,9902.671,00000000
116650,9912.549,00000000
116660,9906.793,00000000
116670,9909.646,00000000
116680,9904.363,00000000
116690,9901.042,00000000
116700,9903.219,00000000
116710,9906.758,00000000
116720,9900.907,00000000
116730,9912.592,00000000
116740,9898.807,00000000
116750,9910.686,00000000
116760,9904.104,00000000
116770,9909.089,00000000
116780,9917.182,00000000
116790,9908.400,00000000
116800,9912.850,00000000
116810,9915.893,00000000
116820,9910.781,00000000
116830,9914.805,00000000
116840,9912.007,00000000
116850,9904.634,00000000
116860,9913.197,00000000
116870,9910.966,00000000
116880,9913.362,00000000
116890,9913.286,00000000
116900,9913.912,00000000
116910,9905.948,00000000
116920,9897.706,00000000
116930,9906.033,00000000
116940,9906.284,00000000
116950,9900.306,00000000
116960,9905.109,00000000
116970,9896.118,00000000
116980,9893.503,00000000
116990,9903.804,00000000
117000,9912.551,00000000
117010,9914.554,00000000
117020,9912.512,00000000
117030,9908.458,00000000
117040,9903.873,00000000
117050,9913.716,00000000
117060,9904.356,00000000
117070,9907.047,00000000
117080,9908.744,00000000
117090,9906.594,00000000
117100,9918.969,00000000
117110,9910.923,00000000
117120,9914.699,00000000
117130,9915.075,00000000
117140,9912.737,00000000
117150,9906.365,00000000
117160,9911.130,00000000
117170,9907.761,00000000
117180,9904.678,00000000
117190,9905.609,00000000
117200,9898.656,00000000
117210,9905.024,00000000
117220,9898.945,00000000
117230,9906.635,00000000
117240,9911.119,00000000
117250,9919.328,00000000
117260,9912.506,00000000
117270,9908.188,00000000
117280,9906.183,00000000
117290,9896.585,00000000
117300,9908.592,00000000
117310,9902.938,00000000
117320,9906.463,00000000
117330,9901.910,00000000
117340,9894.755,00000000
117350,9893.876,00000000
117360,9905.062,00000000
117370,9900.114,00000000
117380,9908.064,00000000
117390,9896.642,00000000
117400,9906.792,00000000
117410,9902.104,00000000
117420,9890.279,00000000
117430,9895.503,00000000
117440,9897.299,00000000
117450,9896.125,00000000
117460,9895.040,00000000
117470,9897.387,00000000
117480,9899.391,00000000
117490,9901.320,00000000
117500,9903.403,00000000
117510,9912.823,00000000
117520,9915.090,00000000
117530,9906.693,00000000
117540,9904.987,00000000
117550,9904.254,00000000
117560,9919.656,00000000
117570,9918.606,00000000
117580,9921.290,00000000
117590,9922.355,00000000
117600,9922.750,00000000
117610,9917.658,00000000
117620,9913.061,00000000
117630,9909.281,00000000
117640,9904.626,00000000
117650,9907.396,00000000
117660,9909.661,00000000
117670,9898.566,00000000
117680,9907.919,00000000
117690,9910.575,00000000
117700,9906.213,00000000
117710,9907.543,00000000
117720,9914.508,00000000
117730,9905.188,00000000
117740,9912.748,00000000
117750,9899.408,00000000
117760,9898.793,00000000
117770,9912.808,00000000
117780,9915.033,00000000
117790,9913.476,00000000
117800,9910.122,00000000
117810,9913.045,00000000
117820,9901.124,00000000
117830,9918.684,00000000
117840,9905.475,00000000
117850,9912.754,00000000
117860,9916.173,00000000
117870,9901.698,00000000
117880,9904.374,00000000
117890,9902.165,00000000
117900,9917.691,00000000
117910,9913.526,00000000
117920,9900.874,00000000
117930,9909.109,00000000
117940,9908.664,00000000
117950,9897.154,00000000
117960,9893.006,00000000
117970,9894.952,00000000
117980,9905.971,00000000
117990,9892.137,00000000
118000,9914.939,00000000
118010,9910.237,00000000
118020,9907.609,00000000
118030,9913.800,00000000
118040,9914.255,00000000
118050,9909.178,00000000
118060,9917.545,00000000
118070,9908.766,00000000
118080,9918.543,00000000
118090,9910.638,00000000
118100,9919.664,00000000
118110,9909.304,00000000
118120,9919.352,00000000
118130,9913.796,00000000
118140,9924.261,00000000
118150,9904.944,00000000
118160,9904.897,00000000
118170,9914.153,00000000
118180,9911.010,00000000
118190,9899.443,00000000
118200,9896.297,00000000
118210,9903.988,00000000
118220,9904.419,00000000
118230,9900.992,00000000
118240,9892.385,00000000
118250,9886.651,00000000
118260,9885.575,00000000
118270,9894.260,00000000
118280,9879.238,00000000
118290,9894.170,00000000
118300,9895.703,00000000
118310,9902.712,00000000
118320,9902.933,00000000
118330,9902.942,00000000
118340,9910.052,00000000
118350,9909.236,00000000
118360,9897.537,00000000
118370,9893.957,00000000
118380,9896.316,00000000
118390,9903.370,00000000
118400,9908.833,00000000
118410,9897.276,00000000
118420,9891.862,00000000
118430,9904.362,00000000
118440,9905.647,00000000
118450,9905.190,00000000
118460,9897.566,00000000
118470,9898.503,00000000
118480,9891.022,00000000
118490,9906.251,00000000
118500,9907.097,00000000
118510,9901.172,00000000
118520,9905.033,00000000
118530,9890.287,00000000
118540,9882.480,00000000
118550,9877.332,00000000
118560,9890.465,00000000
118570,9885.274,00000000
118580,9890.600,00000000
118590,9885.153,00000000
118600,9892.796,00000000
118610,9889.006,00000000
118620,9882.082,00000000
118630,9889.202,00000000
118640,9898.179,00000000
118650,9896.045,00000000
118660,9886.642,00000000
118670,9889.199,00000000
118680,9888.363,00000000
118690,9898.011,00000000
118700,9913.368,00000000
118710,9906.279,00000000
118720,9895.437,00000000
118730,9905.669,00000000
118740,9907.644,00000000
118750,9901.172,00000000
118760,9904.011,00000000
118770,9902.666,00000000
118780,9896.655,00000000
118790,9894.441,00000000
118800,9900.182,00000000
118810,9898.682,00000000
118820,9909.751,00000000
118830,9896.507,00000000
118840,9911.938,00000000
118850,9901.261,00000000
118860,9911.004,00000000
118870,9905.786,00000000
118880,9906.911,00000000
118890,9907.097,00000000
118900,9913.331,00000000
118910,9908.283,00000000
118920,9895.724,00000000
118930,9905.724,00000000
118940,9904.675,00000000
118950,9904.106,00000000
118960,9908.924,00000000
118970,9899.798,00000000
118980,9890.463,00000000
118990,9894.928,00000000
119000,9904.029,00000000
119010,9892.719,00000000
119020,9894.942,00000000
119030,9885.215,00000000
119040,9905.646,00000000
119050,9902.215,00000000
119060,9904.565,00000000
119070,9901.882,00000000
119080,9898.075,00000000
119090,9909.432,00000000
119100,9894.599,00000000
119110,9894.396,00000000
119120,9890.638,00000000
119130,9894.946,00000000
119140,9908.722,00000000
119150,9910.034,00000000
119160,9911.383,00000000
119170,9909.121,00000000
119180,9914.036,00000000
119190,9902.781,00000000
119200,9902.066,00000000
119210,9911.554,00000000
119220,9916.986,00000000
119230,9907.647,00000000
119240,9895.993,00000000
119250,9907.065,00000000
119260,9897.298,00000000
119270,9895.732,00000000
119280,9883.404,00000000
119290,9891.987,00000000
119300,9908.880,00000000
119310,9907.956,00000000
119320,9902.048,00000000
119330,9904.630,00000000
119340,9894.859,00000000
119350,9890.189,00000000
119360,9911.417,00000000
119370,9906.560,00000000
119380,9908.153,00000000
119390,9901.413,00000000
119400,9897.021,00000000
119410,9892.526,00000000
119420,9893.855,00000000
119430,9905.267,00000000
119440,9906.506,00000000
119450,9909.514,00000000
119460,9909.238,00000000
119470,9912.049,00000000
119480,9909.800,00000000
119490,9906.461,00000000
119500,9908.247,00000000
119510,9903.658,00000000
119520,9902.738,00000000
119530,9902.806,00000000
119540,9893.518,00000000
119550,9886.891,00000000
119560,9896.340,00000000
119570,9893.124,00000000
119580,9893.690,00000000
119590,9905.677,00000000
119600,9892.380,00000000
119610,9894.101,00000000
119620,9897.048,00000000
119630,9903.849,00000000
119640,9911.538,00000000
119650,9906.196,00000000
119660,9915.390,00000000
119670,9913.812,00000000
119680,9918.257,00000000
119690,9915.609,00000000
119700,9924.347,00000000
119710,9919.930,00000000
119720,9909.700,00000000
119730,9912.236,00000000
119740,9911.350,00000000
119750,9913.923,00000000
119760,9916.439,00000000
119770,9908.800,00000000
119780,9899.715,00000000
119790,9905.114,00000000
119800,9896.921,00000000
119810,9901.618,00000000
119820,9910.938,00000000
119830,9916.744,00000000
119840,9905.014,00000000
119850,9900.280,00000000
119860,9900.012,00000000
119870,9906.678,00000000
119880,9904.684,00000000
119890,9903.106,00000000
119900,9910.746,00000000
119910,9914.583,00000000
119920,9908.077,00000000
119930,9906.297,00000000
119940,9898.952,00000000
119950,9900.909,00000000
119960,9890.048,00000000
119970,9905.711,00000000
119980,9889.819,00000000
119990,9896.714,00000000
120000,9891.647,00000000
120010,9893.530,00000000
120020,9899.846,00000000
120030,9895.930,00000000
120040,9899.935,00000000
120050,9910.122,00000000
120060,9899.050,00000000
120070,9901.305,00000000
120080,9901.667,00000000
120090,9912.372,00000000
120100,9899.716,00000000
120110,9905.185,00000000
120120,9902.547,00000000
120130,9924.963,00000000
120140,9914.068,00000000
120150,9917.900,00000000
120160,9902.947,00000000
120170,9904.992,00000000
120180,9916.949,00000000
120190,9906.381,00000000
120200,9902.074,00000000
120210,9911.254,00000000
120220,9908.101,00000000
120230,9910.721,00000000
120240,9914.206,00000000
120250,9909.691,00000000
120260,9910.620,00000000
120270,9919.975,00000000
120280,9922.419,00000000
120290,9914.166,00000000
120300,9911.936,00000000
120310,9914.063,00000000
120320,9907.751,00000000
120330,9915.904,00000000
120340,9905.164,00000000
120350,9913.466,00000000
120360,9914.650,00000000
120370,9899.603,00000000
120380,9908.841,00000000
120390,9908.673,00000000
120400,9903.646,00000000
120410,9897.938,00000000
120420,9905.236,00000000
120430,9900.313,00000000
120440,9912.718,00000000
120450,9901.331,00000000
120460,9909.827,00000000
120470,9898.320,00000000
120480,9897.876,00000000
120490,9893.460,00000000
120500,9899.305,00000000
120510,9900.401,00000000
120520,9905.327,00000000
120530,9892.243,00000000
120540,9907.249,00000000
120550,9912.369,00000000
120560,9912.367,00000000
120570,9911.708,00000000
120580,9908.004,00000000
120590,9896.116,00000000
120600,9907.164,00000000
120610,9905.254,00000000
120620,9896.785,00000000
120630,9909.359,00000000
120640,9906.017,00000000
120650,9909.433,00000000
120660,9903.106,00000000
120670,9902.313,00000000
120680,9900.259,00000000
120690,9894.823,00000000
120700,9899.117,00000000
120710,9906.915,00000000
120720,9903.385,00000000
120730,9900.817,00000000
120740,9899.361,00000000
120750,9913.300,00000000
120760,9896.135,00000000
120770,9889.670,00000000
120780,9888.504,00000000
120790,9897.371,00000000
120800,9906.798,00000000
120810,9905.102,00000000
120820,9903.083,00000000
120830,9903.766,00000000
120840,9897.401,00000000
120850,9883.162,00000000
120860,9887.360,00000000
120870,9891.188,00000000
120880,9895.286,00000000
120890,9903.627,00000000
120900,9905.029,00000000
120910,9899.470,00000000
120920,9897.812,00000000
120930,9896.437,00000000
120940,9897.355,00000000
120950,9901.257,00000000
120960,9891.644,00000000
120970,9896.389,00000000
120980,9895.644,00000000
120990,9889.188,00000000
121000,9904.637,00000000
121010,9889.983,00000000
121020,9897.134,00000000
121030,9892.490,00000000
121040,9895.567,00000000
121050,9886.775,00000000
121060,9896.891,00000000
121070,9899.119,00000000
121080,9900.169,00000000
121090,9905.093,00000000
121100,9901.359,00000000
121110,9904.518,00000000
121120,9914.817,00000000
121130,9909.991,00000000
121140,9909.802,00000000
121150,9913.178,00000000
121160,9916.043,00000000
121170,9914.421,00000000
121180,9903.491,00000000
121190,9920.015,00000000
121200,9914.599,00000000
121210,9913.919,00000000
121220,9913.938,00000000
121230,9909.877,00000000
121240,9904.906,00000000
121250,9906.520,00000000
121260,9912.797,00000000
121270,9910.932,00000000
121280,9906.629,00000000
121290,9896.448,00000000
121300,9907.543,00000000
121310,9898.158,00000000
121320,9899.441,00000000
121330,9890.853,00000000
121340,9889.242,00000000
121350,9896.203,00000000
121360,9903.322,00000000
121370,9902.651,00000000
121380,9905.570,00000000
121390,9896.535,00000000
121400,9903.823,00000000
121410,9898.911,00000000
121420,9903.707,00000000
121430,9903.551,00000000
121440,9899.182,00000000
121450,9910.740,00000000
121460,9901.264,00000000
121470,9900.857,00000000
121480,9908.810,00000000
121490,9904.781,00000000
121500,9893.473,00000000
121510,9899.391,00000000
121520,9904.189,00000000
121530,9897.496,00000000
121540,9904.712,00000000
121550,9901.967,00000000
121560,9899.609,00000000
121570,9899.729,00000000
121580,9899.459,00000000
121590,9906.407,00000000
121600,9904.965,00000000
121610,9908.551,00000000
121620,9907.876,00000000
121630,9905.656,00000000
121640,9907.967,00000000
121650,9894.980,00000000
121660,9907.224,00000000
121670,9913.579,00000000
121680,9912.409,00000000
121690,9903.718,00000000
121700,9894.298,00000000
121710,9904.095,00000000
121720,9916.569,00000000
121730,9918.936,00000000
121740,9917.469,00000000
121750,9911.459,00000000
121760,9909.015,00000000
121770,9900.736,00000000
121780,9907.380,00000000
121790,9909.708,00000000
121800,9901.172,00000000
121810,9893.194,00000000
121820,9892.502,00000000
121830,9905.518,00000000
121840,9919.756,00000000
121850,9911.812,00000000
121860,9910.823,00000000
121870,9907.368,00000000
121880,9903.309,00000000
121890,9911.755,00000000
121900,9909.345,00000000
121910,9914.236,00000000
121920,9907.674,00000000
121930,9914.509,00000000
121940,9912.551,00000000
121950,9915.204,00000000
121960,9907.794,00000000
121970,9918.238,00000000
121980,9911.896,00000000
121990,9922.248,00000000
122000,9907.690,00000000
122010,9914.263,00000000
122020,9906.812,00000000
122030,9909.278,00000000
122040,9914.828,00000000
122050,9917.733,00000000
122060,9910.199,00000000
122070,9920.536,00000000
122080,9913.671,00000000
122090,9915.306,00000000
122100,9902.534,00000000
122110,9909.998,00000000
122120,9911.384,00000000
122130,9915.079,00000000
122140,9916.687,00000000
122150,9922.540,00000000
122160,9914.778,00000000
122170,9914.106,00000000
122180,9918.031,00000000
122190,9917.850,00000000
122200,9924.386,00000000
122210,9923.669,00000000
122220,9914.991,00000000
122230,9909.483,00000000
122240,9916.769,00000000
122250,9916.909,00000000
122260,9907.481,00000000
122270,9906.591,00000000
122280,9923.991,00000000
122290,9899.900,00000000
122300,9897.973,00000000
122310,9916.463,00000000
122320,9904.816,00000000
122330,9917.993,00000000
122340,9916.076,00000000
122350,9898.865,00000000
122360,9910.788,00000000
122370,9919.318,00000000
122380,9916.765,00000000
122390,9923.239,00000000
122400,9916.396,00000000
122410,9921.253,00000000
122420,9923.358,00000000
122430,9929.891,00000000
122440,9920.786,00000000
122450,9928.073,00000000
122460,9933.415,00000000
122470,9925.265,00000000
122480,9925.478,00000000
122490,9927.069,00000000
122500,9916.201,00000000
122510,9923.074,00000000
122520,9921.870,00000000
122530,9919.556,00000000
122540,9916.302,00000000
122550,9916.019,00000000
122560,9914.864,00000000
122570,9914.906,00000000
122580,9919.817,00000000
122590,9921.313,00000000
122600,9919.325,00000000
122610,9919.355,00000000
122620,9925.604,00000000
122630,9919.835,00000000
122640,9925.268,00000000
122650,9929.389,00000000
122660,9921.971,00000000
122670,9907.022,00000000
122680,9918.329,00000000
122690,9921.008,00000000
122700,9915.804,00000000
122710,9907.720,00000000
122720,9907.248,00000000
122730,9913.487,00000000
122740,9914.280,00000000
122750,9927.461,00000000
122760,9920.941,00000000
122770,9923.746,00000000
122780,9922.338,00000000
122790,9921.477,00000000
122800,9915.772,00000000
122810,9922.300,00000000
122820,9925.409,00000000
122830,9912.933,00000000
122840,9924.727,00000000
122850,9911.039,00000000
122860,9901.229,00000000
122870,9897.979,00000000
122880,9900.895,00000000
122890,9904.366,00000000
122900,9903.237,00000000
122910,9902.414,00000000
122920,9920.748,00000000
122930,9910.706,00000000
122940,9919.434,00000000
122950,9921.947,00000000
122960,9912.629,00000000
122970,9921.059,00000000
122980,9926.818,00000000
122990,9913.472,00000000
123000,9923.583,00000000
123010,9922.131,00000000
123020,9922.447,00000000
123030,9916.556,00000000
123040,9929.953,00000000
123050,9922.374,00000000
123060,9928.920,00000000
123070,9921.435,00000000
123080,9923.074,00000000
123090,9925.326,00000000
123100,9922.532,00000000
123110,9920.573,00000000
123120,9915.869,00000000
123130,9912.322,00000000
123140,9908.326,00000000
123150,9913.593,00000000
123160,9911.255,00000000
123170,9921.623,00000000
123180,9921.159,00000000
123190,9913.877,00000000
123200,9915.124,00000000
123210,9918.140,00000000
123220,9914.928,00000000
123230,9927.013,00000000
123240,9921.813,00000000
123250,9916.518,00000000
123260,9920.868,00000000
123270,9929.922,00000000
123280,9935.334,00000000
123290,9927.950,00000000
123300,9916.416,00000000
123310,9919.032,00000000
123320,9917.328,00000000
123330,9901.976,00000000
123340,9910.023,00000000
123350,9903.299,00000000
123360,9901.563,00000000
123370,9905.486,00000000
123380,9914.623,00000000
123390,9911.084,00000000
123400,9917.108,00000000
123410,9920.089,00000000
123420,9909.804,00000000
123430,9906.747,00000000
123440,9910.765,00000000
123450,9911.759,00000000
123460,9914.717,00000000
123470,9912.898,00000000
123480,9917.688,00000000
123490,9920.485,00000000
123500,9914.451,00000000
123510,9917.095,00000000
123520,9911.142,00000000
123530,9911.584,00000000
123540,9908.468,00000000
123550,9910.619,00000000
123560,9906.658,00000000
123570,9909.534,00000000
123580,9912.282,00000000
123590,9917.242,00000000
123600,9913.358,00000000
123610,9920.663,00000000
123620,9911.154,00000000
123630,9905.896,00000000
123640,9913.957,00000000
123650,9913.893,00000000
123660,9902.304,00000000
123670,9916.564,00000000
123680,9909.064,00000000
123690,9917.672,00000000
123700,9926.495,00000000
123710,9917.274,00000000
123720,9910.890,00000000
123730,9913.795,00000000
123740,9919.298,00000000
123750,9922.803,00000000
123760,9915.109,00000000
123770,9912.078,00000000
123780,9907.029,00000000
123790,9909.552,00000000
123800,9905.852,00000000
123810,9903.197,00000000
123820,9924.672,00000000
123830,9913.819,00000000
123840,9921.931,00000000
123850,9910.823,00000000
123860,9908.766,00000000
123870,9906.701,00000000
123880,9904.307,00000000
123890,9913.074,00000000
123900,9913.228,00000000
123910,9907.938,00000000
123920,9898.084,00000000
123930,9914.293,00000000
123940,9911.433,00000000
123950,9918.265,00000000
123960,9907.940,00000000
123970,9918.350,00000000
123980,9917.398,00000000
123990,9917.088,00000000
124000,9915.004,00000000
124010,9917.160,00000000
124020,9923.283,00000000
124030,9919.113,00000000
124040,9905.745,00000000
124050,9901.970,00000000
124060,9908.616,00000000
124070,9905.630,00000000
124080,9907.061,00000000
124090,9917.554,00000000
124100,9905.204,00000000
124110,9905.173,00000000
124120,9906.001,00000000
124130,9906.842,00000000
124140,9909.260,00000000
124150,9913.737,00000000
124160,9909.096,00000000
124170,9917.548,00000000
124180,9909.627,00000000
124190,9914.692,00000000
124200,9913.546,00000000
124210,9905.337,00000000
124220,9919.803,00000000
124230,9911.604,00000000
124240,9906.557,00000000
124250,9910.821,00000000
124260,9909.515,00000000
124270,9916.048,00000000
124280,9922.482,00000000
124290,9913.318,00000000
124300,9909.782,00000000
124310,9909.659,00000000
124320,9918.494,00000000
124330,9916.500,00000000
124340,9923.896,00000000
124350,9912.462,00000000
124360,9914.591,00000000
124370,9910.284,00000000
124380,9907.980,00000000
124390,9913.485,00000000
124400,9915.742,00000000
124410,9910.399,00000000
